;roll_start;roll_end
5108;2018-01-18 17:40:52;2018-01-18 17:43:45
5109;2018-01-18 17:45:53;2018-01-18 17:48:50
5110;2018-01-18 17:51:13;2018-01-18 17:54:07
5111;2018-01-18 17:56:02;2018-01-18 17:59:00
5112;2018-01-18 18:00:46;2018-01-18 18:03:52
5113;2018-01-18 18:05:50;2018-01-18 18:09:14
5114;2018-01-18 18:11:03;2018-01-18 18:14:04
5115;2018-01-18 18:15:55;2018-01-18 18:19:05
5116;2018-01-18 18:20:48;2018-01-18 18:23:51
5117;2018-01-18 18:25:51;2018-01-18 18:29:08
5118;2018-01-18 18:30:50;2018-01-18 18:33:59
5119;2018-01-18 18:35:56;2018-01-18 18:38:37
5120;2018-01-18 18:40:42;2018-01-18 18:43:54
5121;2018-01-18 18:45:51;2018-01-18 18:49:23
5122;2018-01-18 18:50:50;2018-01-18 18:54:03
5123;2018-01-18 18:55:51;2018-01-18 18:59:03
5124;2018-01-18 19:00:45;2018-01-18 19:04:10
5125;2018-01-18 19:05:52;2018-01-18 19:09:02
5126;2018-01-18 19:11:02;2018-01-18 19:14:01
5127;2018-01-18 19:15:53;2018-01-18 19:18:45
5128;2018-01-18 19:21:00;2018-01-18 19:24:07
5129;2018-01-18 19:25:37;2018-01-18 19:28:48
5130;2018-01-18 19:31:00;2018-01-18 19:33:56
5131;2018-01-18 19:36:02;2018-01-18 19:38:35
5132;2018-01-18 19:41:09;2018-01-18 19:43:57
5133;2018-01-18 19:45:58;2018-01-18 19:48:59
5134;2018-01-18 19:50:57;2018-01-18 19:54:02
5135;2018-01-18 19:55:55;2018-01-18 19:59:08
5136;2018-01-18 20:01:12;2018-01-18 20:04:09
5137;2018-01-18 20:05:50;2018-01-18 20:09:04
5138;2018-01-18 20:11:08;2018-01-18 20:13:48
5139;2018-01-18 20:16:13;2018-01-18 20:18:55
5140;2018-01-18 20:21:03;2018-01-18 20:24:07
5141;2018-01-18 20:25:48;2018-01-18 20:28:57
5142;2018-01-18 20:31:19;2018-01-18 20:33:49
5143;2018-01-18 20:35:41;2018-01-18 20:38:58
5144;2018-01-18 20:40:38;2018-01-18 20:44:02
5145;2018-01-18 20:45:57;2018-01-18 20:48:56
5146;2018-01-18 20:50:56;2018-01-18 20:54:10
5147;2018-01-18 20:55:55;2018-01-18 20:59:04
5148;2018-01-18 21:00:57;2018-01-18 21:04:09
5149;2018-01-18 21:05:55;2018-01-18 21:08:52
5150;2018-01-18 21:11:08;2018-01-18 21:13:53
5151;2018-01-18 21:16:05;2018-01-18 21:19:14
5152;2018-01-18 21:20:46;2018-01-18 21:24:10
5153;2018-01-18 21:25:49;2018-01-18 21:28:38
5154;2018-01-18 21:31:10;2018-01-18 21:34:01
5155;2018-01-18 21:35:48;2018-01-18 21:39:10
5156;2018-01-18 21:41:01;2018-01-18 21:44:18
5157;2018-01-18 21:45:52;2018-01-18 21:48:32
5158;2018-01-18 21:51:05;2018-01-18 21:54:28
5159;2018-01-18 21:55:57;2018-01-18 21:59:03
5160;2018-01-18 22:00:59;2018-01-18 22:04:05
5161;2018-01-18 22:06:03;2018-01-18 22:08:51
5162;2018-01-18 22:10:49;2018-01-18 22:14:19
5163;2018-01-18 22:16:14;2018-01-18 22:18:55
5164;2018-01-18 22:21:05;2018-01-18 22:24:02
5165;2018-01-18 22:26:02;2018-01-18 22:28:39
5166;2018-01-18 22:31:01;2018-01-18 22:33:52
5167;2018-01-18 22:36:10;2018-01-18 22:38:55
5168;2018-01-18 22:40:56;2018-01-18 22:44:08
5169;2018-01-18 22:46:02;2018-01-18 22:48:44
5170;2018-01-18 22:51:07;2018-01-18 22:54:04
5171;2018-01-18 22:56:01;2018-01-18 22:59:05
5172;2018-01-18 23:01:09;2018-01-18 23:04:00
5173;2018-01-18 23:05:49;2018-01-18 23:08:54
5174;2018-01-18 23:11:17;2018-01-18 23:13:57
5175;2018-01-18 23:16:02;2018-01-18 23:18:58
5176;2018-01-18 23:20:51;2018-01-18 23:23:27
5177;2018-01-18 23:26:01;2018-01-18 23:28:39
5178;2018-01-18 23:30:58;2018-01-18 23:34:03
5179;2018-01-18 23:36:19;2018-01-18 23:39:05
5180;2018-01-18 23:41:13;2018-01-18 23:43:54
5181;2018-01-18 23:45:53;2018-01-18 23:48:52
5182;2018-01-18 23:50:57;2018-01-18 23:54:19
5183;2018-01-18 23:55:52;2018-01-18 23:58:57
5184;2018-01-19 00:01:06;2018-01-19 00:03:43
5185;2018-01-19 00:06:00;2018-01-19 00:08:49
5186;2018-01-19 00:11:04;2018-01-19 00:14:00
5187;2018-01-19 00:15:52;2018-01-19 00:19:03
5188;2018-01-19 00:21:14;2018-01-19 00:24:01
5189;2018-01-19 00:25:44;2018-01-19 00:29:01
5190;2018-01-19 00:30:40;2018-01-19 00:34:10
5191;2018-01-19 00:36:08;2018-01-19 00:39:00
5192;2018-01-19 00:40:57;2018-01-19 00:43:52
5193;2018-01-19 00:45:57;2018-01-19 00:49:06
5194;2018-01-19 00:50:56;2018-01-19 00:54:12
5195;2018-01-19 00:55:57;2018-01-19 00:59:06
5196;2018-01-19 01:00:54;2018-01-19 01:03:59
5197;2018-01-19 01:05:48;2018-01-19 01:08:50
5198;2018-01-19 01:11:00;2018-01-19 01:13:53
5199;2018-01-19 01:15:51;2018-01-19 01:18:53
5200;2018-01-19 01:21:22;2018-01-19 01:23:45
5201;2018-01-19 01:25:56;2018-01-19 01:28:58
5202;2018-01-19 01:31:00;2018-01-19 01:34:06
5203;2018-01-19 01:36:06;2018-01-19 01:39:03
5204;2018-01-19 01:40:45;2018-01-19 01:43:48
5205;2018-01-19 01:45:54;2018-01-19 01:48:51
5206;2018-01-19 01:51:00;2018-01-19 01:53:59
5207;2018-01-19 01:56:14;2018-01-19 01:59:02
5208;2018-01-19 02:00:55;2018-01-19 02:04:00
5209;2018-01-19 02:06:09;2018-01-19 02:09:06
5210;2018-01-19 02:10:55;2018-01-19 02:13:51
5211;2018-01-19 02:15:57;2018-01-19 02:19:05
5212;2018-01-19 02:20:52;2018-01-19 02:24:06
5213;2018-01-19 02:26:07;2018-01-19 02:29:12
5214;2018-01-19 02:30:42;2018-01-19 02:33:58
5215;2018-01-19 02:35:45;2018-01-19 02:38:57
5216;2018-01-19 02:41:15;2018-01-19 02:44:12
5217;2018-01-19 02:46:03;2018-01-19 02:48:58
5218;2018-01-19 02:51:05;2018-01-19 02:53:49
5219;2018-01-19 02:56:05;2018-01-19 02:59:03
5220;2018-01-19 03:00:53;2018-01-19 03:04:14
5221;2018-01-19 03:06:01;2018-01-19 03:08:50
5222;2018-01-19 03:10:59;2018-01-19 03:13:58
5223;2018-01-19 03:16:10;2018-01-19 03:19:03
5224;2018-01-19 03:21:09;2018-01-19 03:23:40
5225;2018-01-19 03:26:06;2018-01-19 03:29:07
5226;2018-01-19 03:30:57;2018-01-19 03:33:53
5227;2018-01-19 03:36:17;2018-01-19 03:39:02
5228;2018-01-19 03:41:05;2018-01-19 03:43:54
5229;2018-01-19 03:46:05;2018-01-19 03:48:52
5230;2018-01-19 03:50:49;2018-01-19 03:54:19
5231;2018-01-19 03:56:07;2018-01-19 03:59:08
5232;2018-01-19 04:00:52;2018-01-19 04:03:50
5233;2018-01-19 04:06:09;2018-01-19 04:09:16
5234;2018-01-19 04:10:59;2018-01-19 04:13:53
5235;2018-01-19 04:15:56;2018-01-19 04:19:02
5236;2018-01-19 04:21:03;2018-01-19 04:24:10
5237;2018-01-19 04:25:50;2018-01-19 04:29:07
5238;2018-01-19 04:30:58;2018-01-19 04:33:42
5239;2018-01-19 04:36:07;2018-01-19 04:38:37
5240;2018-01-19 04:40:56;2018-01-19 04:43:53
5241;2018-01-19 04:46:05;2018-01-19 04:49:11
5242;2018-01-19 04:50:59;2018-01-19 04:53:46
5243;2018-01-19 04:55:53;2018-01-19 04:58:52
5244;2018-01-19 05:00:48;2018-01-19 05:03:55
5245;2018-01-19 05:05:49;2018-01-19 05:09:07
5246;2018-01-19 05:11:07;2018-01-19 05:13:42
5247;2018-01-19 05:16:15;2018-01-19 05:19:01
5248;2018-01-19 05:20:45;2018-01-19 05:24:02
5249;2018-01-19 05:25:52;2018-01-19 05:29:02
5250;2018-01-19 05:30:59;2018-01-19 05:33:33
5251;2018-01-19 05:35:46;2018-01-19 05:38:47
5252;2018-01-19 05:40:56;2018-01-19 05:44:09
5253;2018-01-19 05:46:08;2018-01-19 05:48:49
5254;2018-01-19 05:50:52;2018-01-19 05:53:43
5255;2018-01-19 05:56:06;2018-01-19 05:58:52
5256;2018-01-19 06:01:11;2018-01-19 06:03:54
5257;2018-01-19 06:05:59;2018-01-19 06:09:03
5258;2018-01-19 06:11:11;2018-01-19 06:14:06
5259;2018-01-19 06:16:01;2018-01-19 06:18:49
5260;2018-01-19 06:20:53;2018-01-19 06:24:06
5261;2018-01-19 06:26:05;2018-01-19 06:29:32
5262;2018-01-19 06:31:09;2018-01-19 06:34:04
5263;2018-01-19 06:36:02;2018-01-19 06:38:56
5264;2018-01-19 06:41:07;2018-01-19 06:44:11
5265;2018-01-19 06:46:03;2018-01-19 06:49:06
5266;2018-01-19 06:51:22;2018-01-19 06:54:07
5267;2018-01-19 06:55:51;2018-01-19 06:58:55
5268;2018-01-19 07:00:48;2018-01-19 07:04:01
5269;2018-01-19 07:05:41;2018-01-19 07:08:47
5270;2018-01-19 07:10:45;2018-01-19 07:13:52
5271;2018-01-19 07:16:08;2018-01-19 07:18:56
5272;2018-01-19 07:20:58;2018-01-19 07:23:56
5273;2018-01-19 07:25:48;2018-01-19 07:28:52
5274;2018-01-19 07:31:01;2018-01-19 07:33:45
5275;2018-01-19 07:36:00;2018-01-19 07:38:56
5276;2018-01-19 07:41:05;2018-01-19 07:43:51
5277;2018-01-19 07:45:51;2018-01-19 07:49:02
5278;2018-01-19 07:50:53;2018-01-19 07:54:03
5279;2018-01-19 07:56:02;2018-01-19 07:58:49
5280;2018-01-19 08:01:03;2018-01-19 08:03:51
5281;2018-01-19 08:06:07;2018-01-19 08:08:57
5282;2018-01-19 08:11:00;2018-01-19 08:14:01
5283;2018-01-19 08:15:56;2018-01-19 08:19:06
5284;2018-01-19 08:21:06;2018-01-19 08:23:59
5285;2018-01-19 08:26:02;2018-01-19 08:29:02
5286;2018-01-19 08:30:51;2018-01-19 08:33:56
5287;2018-01-19 08:35:55;2018-01-19 08:39:02
5288;2018-01-19 08:40:50;2018-01-19 08:44:09
5289;2018-01-19 08:45:45;2018-01-19 08:49:00
5290;2018-01-19 08:50:51;2018-01-19 08:54:02
5291;2018-01-19 08:55:52;2018-01-19 08:58:56
5292;2018-01-19 09:01:17;2018-01-19 09:03:59
5293;2018-01-19 09:06:02;2018-01-19 09:08:55
5294;2018-01-19 09:10:59;2018-01-19 09:13:58
5295;2018-01-19 09:15:58;2018-01-19 09:18:42
5296;2018-01-19 09:21:04;2018-01-19 09:24:10
5297;2018-01-19 09:25:58;2018-01-19 09:29:05
5298;2018-01-19 09:30:40;2018-01-19 09:33:49
5299;2018-01-19 09:35:47;2018-01-19 09:38:50
5300;2018-01-19 09:41:04;2018-01-19 09:44:06
5301;2018-01-19 09:46:06;2018-01-19 09:49:10
5302;2018-01-19 09:51:00;2018-01-19 09:54:12
5303;2018-01-19 09:56:06;2018-01-19 09:59:01
5304;2018-01-19 10:01:13;2018-01-19 10:04:02
5305;2018-01-19 10:06:00;2018-01-19 10:08:51
5306;2018-01-19 10:10:47;2018-01-19 10:13:47
5307;2018-01-19 10:16:06;2018-01-19 10:19:01
5308;2018-01-19 10:21:24;2018-01-19 10:23:48
5309;2018-01-19 10:25:39;2018-01-19 10:29:20
5310;2018-01-19 10:30:50;2018-01-19 10:34:00
5311;2018-01-19 10:36:10;2018-01-19 10:39:09
5312;2018-01-19 10:41:08;2018-01-19 10:44:07
5313;2018-01-19 10:46:02;2018-01-19 10:49:08
5314;2018-01-19 10:51:11;2018-01-19 10:54:01
5315;2018-01-19 10:55:42;2018-01-19 10:59:01
5316;2018-01-19 11:00:56;2018-01-19 11:03:54
5317;2018-01-19 11:05:57;2018-01-19 11:08:48
5318;2018-01-19 11:11:03;2018-01-19 11:14:08
5319;2018-01-19 11:16:09;2018-01-19 11:19:01
5320;2018-01-19 11:20:55;2018-01-19 11:24:21
5321;2018-01-19 11:26:11;2018-01-19 11:28:54
5322;2018-01-19 11:31:00;2018-01-19 11:34:00
5323;2018-01-19 11:36:05;2018-01-19 11:38:38
5324;2018-01-19 11:41:01;2018-01-19 11:43:58
5325;2018-01-19 11:46:05;2018-01-19 11:48:38
5326;2018-01-19 11:51:05;2018-01-19 11:54:05
5327;2018-01-19 11:55:58;2018-01-19 11:58:44
5328;2018-01-19 12:01:06;2018-01-19 12:03:57
5329;2018-01-19 12:06:14;2018-01-19 12:08:58
5330;2018-01-19 12:11:15;2018-01-19 12:13:49
5331;2018-01-19 12:16:01;2018-01-19 12:18:52
5332;2018-01-19 12:21:06;2018-01-19 12:24:04
5333;2018-01-19 12:25:46;2018-01-19 12:29:01
5334;2018-01-19 12:30:58;2018-01-19 12:34:19
5335;2018-01-19 12:36:06;2018-01-19 12:39:02
5336;2018-01-19 12:41:09;2018-01-19 12:44:09
5337;2018-01-19 12:45:51;2018-01-19 12:49:06
5338;2018-01-19 12:51:09;2018-01-19 12:54:00
5339;2018-01-19 12:56:00;2018-01-19 12:58:44
5340;2018-01-19 13:01:20;2018-01-19 13:04:02
5341;2018-01-19 13:06:11;2018-01-19 13:09:03
5342;2018-01-19 13:10:58;2018-01-19 13:14:08
5343;2018-01-19 13:15:56;2018-01-19 13:19:04
5344;2018-01-19 13:20:53;2018-01-19 13:24:03
5345;2018-01-19 13:25:52;2018-01-19 13:28:55
5346;2018-01-19 13:31:07;2018-01-19 13:34:10
5347;2018-01-19 13:36:05;2018-01-19 13:39:05
5348;2018-01-19 13:40:56;2018-01-19 13:43:39
5349;2018-01-19 13:45:50;2018-01-19 13:48:47
5350;2018-01-19 13:50:53;2018-01-19 13:54:00
5351;2018-01-19 13:55:56;2018-01-19 13:59:07
5352;2018-01-19 14:01:14;2018-01-19 14:04:03
5353;2018-01-19 14:05:59;2018-01-19 14:08:57
5354;2018-01-19 14:11:02;2018-01-19 14:13:56
5355;2018-01-19 14:15:57;2018-01-19 14:19:02
5356;2018-01-19 14:21:09;2018-01-19 14:24:00
5357;2018-01-19 14:25:45;2018-01-19 14:29:11
5358;2018-01-19 14:31:14;2018-01-19 14:33:38
5359;2018-01-19 14:35:58;2018-01-19 14:38:53
5360;2018-01-19 14:40:43;2018-01-19 14:43:53
5361;2018-01-19 14:45:40;2018-01-19 14:48:56
5362;2018-01-19 14:50:46;2018-01-19 14:53:52
5363;2018-01-19 14:55:59;2018-01-19 14:58:44
5364;2018-01-19 15:00:53;2018-01-19 15:03:59
5365;2018-01-19 15:05:58;2018-01-19 15:08:55
5366;2018-01-19 15:10:49;2018-01-19 15:14:04
5367;2018-01-19 15:15:51;2018-01-19 15:19:10
5368;2018-01-19 15:21:08;2018-01-19 15:23:57
5369;2018-01-19 15:26:17;2018-01-19 15:29:17
5370;2018-01-19 15:30:58;2018-01-19 15:34:03
5371;2018-01-19 15:36:00;2018-01-19 15:38:37
5372;2018-01-19 15:40:59;2018-01-19 15:44:06
5373;2018-01-19 15:45:53;2018-01-19 15:49:02
5374;2018-01-19 15:50:54;2018-01-19 15:54:04
5375;2018-01-19 15:55:58;2018-01-19 15:58:55
5376;2018-01-19 16:01:01;2018-01-19 16:04:07
5377;2018-01-19 16:06:02;2018-01-19 16:08:45
5378;2018-01-19 16:10:58;2018-01-19 16:13:48
5379;2018-01-19 16:16:05;2018-01-19 16:19:08
5380;2018-01-19 16:21:07;2018-01-19 16:23:54
5381;2018-01-19 16:25:51;2018-01-19 16:28:49
5382;2018-01-19 16:31:09;2018-01-19 16:34:03
5383;2018-01-19 16:35:47;2018-01-19 16:39:05
5384;2018-01-19 16:41:03;2018-01-19 16:43:50
5385;2018-01-19 16:45:58;2018-01-19 16:49:13
5386;2018-01-19 16:50:48;2018-01-19 16:54:03
5387;2018-01-19 16:56:03;2018-01-19 16:58:58
5388;2018-01-19 17:00:46;2018-01-19 17:03:51
5389;2018-01-19 17:05:47;2018-01-19 17:08:51
5390;2018-01-19 17:11:02;2018-01-19 17:13:52
5391;2018-01-19 17:16:01;2018-01-19 17:18:58
5392;2018-01-19 17:21:09;2018-01-19 17:24:03
5393;2018-01-19 17:25:56;2018-01-19 17:29:07
5394;2018-01-19 17:30:52;2018-01-19 17:34:01
5395;2018-01-19 17:36:05;2018-01-19 17:38:44
5396;2018-01-19 17:40:59;2018-01-19 17:44:00
5397;2018-01-19 17:46:10;2018-01-19 17:49:03
5398;2018-01-19 17:51:03;2018-01-19 17:54:06
5399;2018-01-19 17:56:10;2018-01-19 17:58:57
5400;2018-01-19 18:01:07;2018-01-19 18:04:01
5401;2018-01-19 18:06:01;2018-01-19 18:08:56
5402;2018-01-19 18:11:12;2018-01-19 18:13:54
5403;2018-01-19 18:16:07;2018-01-19 18:18:55
5404;2018-01-19 18:20:56;2018-01-19 18:24:15
5405;2018-01-19 18:25:52;2018-01-19 18:29:02
5406;2018-01-19 18:30:48;2018-01-19 18:33:55
5407;2018-01-19 18:35:56;2018-01-19 18:39:06
5408;2018-01-19 18:41:11;2018-01-19 18:44:01
5409;2018-01-19 18:46:07;2018-01-19 18:49:07
5410;2018-01-19 18:50:51;2018-01-19 18:53:57
5411;2018-01-19 18:55:47;2018-01-19 18:58:58
5412;2018-01-19 19:01:02;2018-01-19 19:03:57
5413;2018-01-19 19:05:52;2018-01-19 19:08:59
5414;2018-01-19 19:11:07;2018-01-19 19:13:49
5415;2018-01-19 19:15:57;2018-01-19 19:18:56
5416;2018-01-19 19:20:52;2018-01-19 19:24:00
5417;2018-01-19 19:26:10;2018-01-19 19:28:56
5418;2018-01-19 19:30:55;2018-01-19 19:34:16
5419;2018-01-19 19:36:00;2018-01-19 19:38:55
5420;2018-01-19 19:40:58;2018-01-19 19:43:45
5421;2018-01-19 19:46:00;2018-01-19 19:49:11
5422;2018-01-19 19:51:01;2018-01-19 19:54:10
5423;2018-01-19 19:56:17;2018-01-19 19:59:00
5424;2018-01-19 20:00:59;2018-01-19 20:03:43
5425;2018-01-19 20:06:04;2018-01-19 20:09:03
5426;2018-01-19 20:11:07;2018-01-19 20:14:18
5427;2018-01-19 20:16:05;2018-01-19 20:19:02
5428;2018-01-19 20:20:37;2018-01-19 20:24:07
5429;2018-01-19 20:26:01;2018-01-19 20:28:50
5430;2018-01-19 20:31:06;2018-01-19 20:34:11
5431;2018-01-19 20:35:59;2018-01-19 20:38:51
5432;2018-01-19 20:40:45;2018-01-19 20:44:11
5433;2018-01-19 20:45:48;2018-01-19 20:48:58
5434;2018-01-19 20:51:02;2018-01-19 20:54:03
5435;2018-01-19 20:56:10;2018-01-19 20:59:11
5436;2018-01-19 21:01:19;2018-01-19 21:04:17
5437;2018-01-19 21:05:42;2018-01-19 21:08:48
5438;2018-01-19 21:10:53;2018-01-19 21:14:15
5439;2018-01-19 21:15:57;2018-01-19 21:18:49
5440;2018-01-19 21:20:55;2018-01-19 21:24:03
5441;2018-01-19 21:25:59;2018-01-19 21:28:59
5442;2018-01-19 21:31:07;2018-01-19 21:33:59
5443;2018-01-19 21:36:04;2018-01-19 21:39:07
5444;2018-01-19 21:40:59;2018-01-19 21:43:57
5445;2018-01-19 21:45:54;2018-01-19 21:49:04
5446;2018-01-19 21:51:00;2018-01-19 21:53:47
5447;2018-01-19 21:56:04;2018-01-19 21:58:46
5448;2018-01-19 22:00:51;2018-01-19 22:03:45
5449;2018-01-19 22:05:43;2018-01-19 22:09:15
5450;2018-01-19 22:10:59;2018-01-19 22:14:03
5451;2018-01-19 22:15:57;2018-01-19 22:19:03
5452;2018-01-19 22:20:50;2018-01-19 22:24:02
5453;2018-01-19 22:26:03;2018-01-19 22:29:04
5454;2018-01-19 22:30:46;2018-01-19 22:33:54
5455;2018-01-19 22:35:51;2018-01-19 22:39:05
5456;2018-01-19 22:41:18;2018-01-19 22:43:55
5457;2018-01-19 22:45:54;2018-01-19 22:49:09
5458;2018-01-19 22:51:11;2018-01-19 22:53:55
5459;2018-01-19 22:55:55;2018-01-19 22:58:59
5460;2018-01-19 23:01:12;2018-01-19 23:04:19
5461;2018-01-19 23:06:14;2018-01-19 23:08:41
5462;2018-01-19 23:10:58;2018-01-19 23:14:10
5463;2018-01-19 23:15:53;2018-01-19 23:18:48
5464;2018-01-19 23:21:01;2018-01-19 23:24:00
5465;2018-01-19 23:26:09;2018-01-19 23:29:06
5466;2018-01-19 23:31:08;2018-01-19 23:34:15
5467;2018-01-19 23:35:56;2018-01-19 23:39:09
5468;2018-01-19 23:40:57;2018-01-19 23:44:18
5469;2018-01-19 23:45:29;2018-01-19 23:48:50
5470;2018-01-19 23:51:11;2018-01-19 23:54:01
5471;2018-01-19 23:56:10;2018-01-19 23:58:51
5472;2018-01-20 00:00:50;2018-01-20 00:03:53
5473;2018-01-20 00:05:47;2018-01-20 00:08:59
5474;2018-01-20 00:11:07;2018-01-20 00:13:55
5475;2018-01-20 00:15:49;2018-01-20 00:18:55
5476;2018-01-20 00:21:03;2018-01-20 00:24:02
5477;2018-01-20 00:25:59;2018-01-20 00:29:04
5478;2018-01-20 00:30:50;2018-01-20 00:33:47
5479;2018-01-20 00:36:14;2018-01-20 00:38:47
5480;2018-01-20 00:41:09;2018-01-20 00:43:53
5481;2018-01-20 00:46:10;2018-01-20 00:49:03
5482;2018-01-20 00:50:47;2018-01-20 00:53:55
5483;2018-01-20 00:55:44;2018-01-20 00:58:44
5484;2018-01-20 01:01:14;2018-01-20 01:03:57
5485;2018-01-20 01:06:14;2018-01-20 01:08:55
5486;2018-01-20 01:11:05;2018-01-20 01:14:13
5487;2018-01-20 01:15:59;2018-01-20 01:19:10
5488;2018-01-20 01:21:07;2018-01-20 01:24:05
5489;2018-01-20 01:26:06;2018-01-20 01:29:05
5490;2018-01-20 01:30:54;2018-01-20 01:33:59
5491;2018-01-20 01:35:45;2018-01-20 01:38:55
5492;2018-01-20 01:41:03;2018-01-20 01:44:04
5493;2018-01-20 01:46:05;2018-01-20 01:49:00
5494;2018-01-20 01:51:09;2018-01-20 01:53:58
5495;2018-01-20 01:56:08;2018-01-20 01:59:07
5496;2018-01-20 02:00:55;2018-01-20 02:03:41
5497;2018-01-20 02:05:56;2018-01-20 02:08:29
5498;2018-01-20 02:10:51;2018-01-20 02:14:03
5499;2018-01-20 02:15:58;2018-01-20 02:18:53
5500;2018-01-20 02:21:03;2018-01-20 02:23:57
5501;2018-01-20 02:25:58;2018-01-20 02:29:00
5502;2018-01-20 02:30:45;2018-01-20 02:33:53
5503;2018-01-20 02:36:01;2018-01-20 02:38:54
5504;2018-01-20 02:41:03;2018-01-20 02:44:04
5505;2018-01-20 02:46:01;2018-01-20 02:48:47
5506;2018-01-20 02:51:07;2018-01-20 02:54:06
5507;2018-01-20 02:55:51;2018-01-20 02:59:13
5508;2018-01-20 03:00:56;2018-01-20 03:03:48
5509;2018-01-20 03:05:56;2018-01-20 03:09:04
5510;2018-01-20 03:11:04;2018-01-20 03:14:07
5511;2018-01-20 03:16:07;2018-01-20 03:18:44
5512;2018-01-20 03:21:16;2018-01-20 03:24:19
5513;2018-01-20 03:26:00;2018-01-20 03:28:49
5514;2018-01-20 03:30:49;2018-01-20 03:33:54
5515;2018-01-20 03:36:00;2018-01-20 03:38:46
5516;2018-01-20 03:41:02;2018-01-20 03:44:00
5517;2018-01-20 03:45:59;2018-01-20 03:49:06
5518;2018-01-20 03:50:50;2018-01-20 03:53:56
5519;2018-01-20 03:55:52;2018-01-20 03:59:14
5520;2018-01-20 04:00:58;2018-01-20 04:04:00
5521;2018-01-20 04:05:55;2018-01-20 04:09:14
5522;2018-01-20 04:10:51;2018-01-20 04:13:58
5523;2018-01-20 04:15:55;2018-01-20 04:18:52
5524;2018-01-20 04:21:11;2018-01-20 04:24:06
5525;2018-01-20 04:26:03;2018-01-20 04:29:08
5526;2018-01-20 04:30:54;2018-01-20 04:33:54
5527;2018-01-20 04:35:58;2018-01-20 04:39:32
5528;2018-01-20 04:40:57;2018-01-20 04:43:58
5529;2018-01-20 04:45:52;2018-01-20 04:48:54
5530;2018-01-20 04:50:50;2018-01-20 04:54:13
5531;2018-01-20 04:55:51;2018-01-20 04:59:08
5532;2018-01-20 05:00:54;2018-01-20 05:03:58
5533;2018-01-20 05:06:00;2018-01-20 05:08:41
5534;2018-01-20 05:10:56;2018-01-20 05:14:06
5535;2018-01-20 05:15:57;2018-01-20 05:18:58
5536;2018-01-20 05:20:47;2018-01-20 05:23:45
5537;2018-01-20 05:25:54;2018-01-20 05:28:39
5538;2018-01-20 05:30:58;2018-01-20 05:34:01
5539;2018-01-20 05:35:52;2018-01-20 05:38:50
5540;2018-01-20 05:41:21;2018-01-20 05:43:47
5541;2018-01-20 05:45:58;2018-01-20 05:49:09
5542;2018-01-20 05:50:56;2018-01-20 05:54:03
5543;2018-01-20 05:56:15;2018-01-20 05:58:55
5544;2018-01-20 06:01:23;2018-01-20 06:04:03
5545;2018-01-20 06:06:16;2018-01-20 06:08:55
5546;2018-01-20 06:10:50;2018-01-20 06:13:53
5547;2018-01-20 06:16:01;2018-01-20 06:19:04
5548;2018-01-20 06:21:02;2018-01-20 06:24:08
5549;2018-01-20 06:26:02;2018-01-20 06:29:06
5550;2018-01-20 06:31:01;2018-01-20 06:34:01
5551;2018-01-20 06:35:56;2018-01-20 06:38:59
5552;2018-01-20 06:40:47;2018-01-20 06:43:57
5553;2018-01-20 06:46:15;2018-01-20 06:49:01
5554;2018-01-20 06:50:51;2018-01-20 06:54:05
5555;2018-01-20 06:56:12;2018-01-20 06:58:52
5556;2018-01-20 07:01:07;2018-01-20 07:04:00
5557;2018-01-20 07:06:23;2018-01-20 07:09:08
5558;2018-01-20 07:10:55;2018-01-20 07:13:28
5559;2018-01-20 07:15:45;2018-01-20 07:19:22
5560;2018-01-20 07:20:59;2018-01-20 07:23:56
5561;2018-01-20 07:25:57;2018-01-20 07:29:02
5562;2018-01-20 07:30:55;2018-01-20 07:34:12
5563;2018-01-20 07:36:14;2018-01-20 07:38:53
5564;2018-01-20 07:41:01;2018-01-20 07:43:59
5565;2018-01-20 07:46:02;2018-01-20 07:49:08
5566;2018-01-20 07:51:02;2018-01-20 07:53:45
5567;2018-01-20 07:56:09;2018-01-20 07:58:57
5568;2018-01-20 08:00:58;2018-01-20 08:03:55
5569;2018-01-20 08:05:48;2018-01-20 08:09:08
5570;2018-01-20 08:11:02;2018-01-20 08:14:06
5571;2018-01-20 08:15:39;2018-01-20 08:18:41
5572;2018-01-20 08:21:06;2018-01-20 08:24:17
5573;2018-01-20 08:25:47;2018-01-20 08:29:12
5574;2018-01-20 08:30:57;2018-01-20 08:33:53
5575;2018-01-20 08:36:08;2018-01-20 08:39:02
5576;2018-01-20 08:41:01;2018-01-20 08:44:16
5577;2018-01-20 08:46:01;2018-01-20 08:48:50
5578;2018-01-20 08:51:12;2018-01-20 08:53:48
5579;2018-01-20 08:55:59;2018-01-20 08:59:08
5580;2018-01-20 09:00:58;2018-01-20 09:03:59
5581;2018-01-20 09:06:04;2018-01-20 09:08:55
5582;2018-01-20 09:11:03;2018-01-20 09:14:01
5583;2018-01-20 09:16:06;2018-01-20 09:19:01
5584;2018-01-20 09:20:48;2018-01-20 09:24:18
5585;2018-01-20 09:26:03;2018-01-20 09:28:46
5586;2018-01-20 09:30:52;2018-01-20 09:33:53
5587;2018-01-20 09:35:56;2018-01-20 09:39:06
5588;2018-01-20 09:40:54;2018-01-20 09:44:00
5589;2018-01-20 09:45:48;2018-01-20 09:49:00
